254
255
254
256
254
256
251
257
256
256
253
254
257
258
250
257
254
256
255
255
256
254
257
250
254
255
254
255
255
254
254
256
256
255
248
251
253
255
250
249
251
250
250
243
250
251
248
251
255
255
253
255
256
244
257
257
251
256
248
254
255
254
265
255
246
254
258
256
255
248
248
245
244
249
259
247
249
246
246
243
244
237
238
232
216
220
213
206
201
186
175
161
149
137
138
124
116
114
115
124
108
113
109
106
106
105
101
99
102
94
88
90
83
79
79
81
72
74
75
76
73
69
70
63
77
64
64
68
69
70
69
67
67
64
66
63
63
67
67
70
65
64
62
64
66
65
67
67
65
67
61
63
80
63
67
71
71
74
63
67
98
119
158
216
243
251
247
251
251
251
251
248
256
243
250
253
250
253
253
248
250
251
250
248
242
254
253
249
250
253
249
249
253
251
252
252
253
252
253
242
254
251
255
250
256
253
252
254
253
254
249
251
251
255
248
